lemma,absolute_women,relative_women,absolute_men,relative_men,delta
Suchtpotenzial,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
Summer,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
Sun,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Sunflower,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Sunlight,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Sunrise,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Sunset,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
Super,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Super-Molekül,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Superior,0.0,0.0,5.0,0.0005022601707684581,-0.0005022601707684581
Superstar,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Superstar-Power,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Surfbretter,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Suß,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
Sweet,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Swing,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
Swipe,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
Symbiose,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Symbol,6.0,0.0003559563360227812,2.0,0.00020090406830738323,0.00015505226771539798
Symphonie,7.0,0.0004152823920265781,2.0,0.00020090406830738323,0.00021437832371919486
Synonym,6.0,0.0003559563360227812,0.0,0.0,0.0003559563360227812
Szechuanpfeffer,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
Szene,5.0,0.00029663028001898433,0.0,0.0,0.00029663028001898433
Sängerin,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Süß,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Süße,15.0,0.000889890840056953,2.0,0.00020090406830738323,0.0006889867717495698
Süßholz,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
TABAC,0.0,0.0,5.0,0.0005022601707684581,-0.0005022601707684581
TABOO,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
TAILOR,4.0,0.00023730422401518748,5.0,0.0005022601707684581,-0.0002649559467532706
TEESE,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
TENDER,4.0,0.00023730422401518748,0.0,0.0,0.00023730422401518748
THE,0.0,0.0,6.0,0.0006027122049221497,-0.0006027122049221497
THUNDER,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
TO,6.0,0.0003559563360227812,6.0,0.0006027122049221497,-0.0002467558688993685
TOM,4.0,0.00023730422401518748,5.0,0.0005022601707684581,-0.0002649559467532706
TONI,5.0,0.00029663028001898433,0.0,0.0,0.00029663028001898433
TONIC,4.0,0.00023730422401518748,0.0,0.0,0.00023730422401518748
TOUCH,5.0,0.00029663028001898433,2.0,0.00020090406830738323,9.57262117116011e-05
TUBEREUSE,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tabak,0.0,0.0,6.0,0.0006027122049221497,-0.0006027122049221497
Tabakblätt,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Tabaknote,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Tabu,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tag,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tagtraum,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tailor,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Tanakahölzer,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tandem,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tangerin,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tangerine,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
Tanne,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Tannenharz,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Tapferkeit,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Tasche,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tatendrang,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tattoo,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Tattoo-Künstler,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Tauch,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Tea,6.0,0.0003559563360227812,0.0,0.0,0.0003559563360227812
Teak,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Teakholz,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Team-Spirit,0.0,0.0,3.0,0.00030135610246107485,-0.00030135610246107485
Technologie,0.0,0.0,4.0,0.00040180813661476645,-0.00040180813661476645
Tee,7.0,0.0004152823920265781,3.0,0.00030135610246107485,0.00011392628956550323
Teeakkord,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Teerosen-Bouquet,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Temperament,1.0,5.932605600379687e-05,2.0,0.00020090406830738323,-0.00014157801230358635
Temperatur,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tempo,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Tempting,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tend,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Tendenz,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Tender,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Teufelch,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Teufelshorn,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Teufelshorn-Design,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Texanisch,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Textur,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Thank,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
That's,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
The,3.0,0.0001779781680113906,5.0,0.0005022601707684581,-0.00032428200275706753
Thema,0.0,0.0,5.0,0.0005022601707684581,-0.0005022601707684581
Thierry,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Thymian,0.0,0.0,7.0,0.0007031642390758413,-0.0007031642390758413
Ti,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tiaré-Blume,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tiaré-Blüte,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tiefe,15.0,0.000889890840056953,10.0,0.0010045203415369162,-0.00011462950147996323
Tiefer,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tiefgründigkeit,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Tiefsinnig,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
Tier,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tierfreundlichkeit,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tierrecht,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tigermelone,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Time,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
To,4.0,0.00023730422401518748,2.0,0.00020090406830738323,3.640015570780425e-05
Together,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
Toilette,47.0,0.002788324632178453,89.0,0.008940231039678554,-0.006151906407500101
Toilettes,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
Tom,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Tommy,2.0,0.00011865211200759374,4.0,0.00040180813661476645,-0.0002831560246071727
Ton,6.0,0.0003559563360227812,7.0,0.0007031642390758413,-0.0003472079030530601
Ton-in-Ton,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Toni,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
Tonka,5.0,0.00029663028001898433,5.0,0.0005022601707684581,-0.00020562989074947378
Tonkabohn,0.0,0.0,6.0,0.0006027122049221497,-0.0006027122049221497
Tonkabohne,11.0,0.0006525866160417656,13.0,0.001305876443997991,-0.0006532898279562254
TonkabohneUnd,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tonkabohnen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tonkabohnen-Not,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Tonkabohnenabsolue,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Tor,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
Tosca,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
Touch,2.0,0.00011865211200759374,2.0,0.00020090406830738323,-8.225195629978949e-05
Tradition,7.0,0.0004152823920265781,2.0,0.00020090406830738323,0.00021437832371919486
Transformation,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Transformativ,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Transparenz,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Traum,18.0,0.0010678690080683437,8.0,0.0008036162732295329,0.00026425273483881076
Traumduft,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Treffen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Treibholz-Aromen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Trend,3.0,0.0001779781680113906,3.0,0.00030135610246107485,-0.00012337793444968425
Trenddüfte,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Trendmarke,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Trendsetter,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Trete,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Tribut,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Trilogie,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Trio,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
Trockenfrücht,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tropenblüt,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tropfen,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
True,5.0,0.00029663028001898433,3.0,0.00030135610246107485,-4.725822442090525e-06
Trussardi,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Träger,2.0,0.00011865211200759374,11.0,0.0011049723756906078,-0.0009863202636830142
Trägerin,31.0,0.0018391077361177028,0.0,0.0,0.0018391077361177028
Träum,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Träumen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Très,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Trés,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tuberose,13.0,0.0007712387280493592,0.0,0.0,0.0007712387280493592
Turner,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Twindüft,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Twinkonzept,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
Twist,2.0,0.00011865211200759374,3.0,0.00030135610246107485,-0.0001827039904534811
Tätigkeit,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Tättowierung,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Tête,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Tön,2.0,0.00011865211200759374,1.0,0.00010045203415369161,1.8200077853902126e-05
Tücke,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Tür,4.0,0.00023730422401518748,0.0,0.0,0.00023730422401518748
U,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
UDV,0.0,0.0,9.0,0.0009040683073832245,-0.0009040683073832245
UEFA,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
UEFA-Duft,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
URBAN,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
USA,5.0,0.00029663028001898433,3.0,0.00030135610246107485,-4.725822442090525e-06
Ulric-de-Varens-Männerdüften,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Ultimate,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Ultra-modern,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Umarmung,3.0,0.0001779781680113906,2.0,0.00020090406830738323,-2.2925900295992624e-05
Umgebung,4.0,0.00023730422401518748,1.0,0.00010045203415369161,0.00013685218986149585
Umhüllen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Umringt,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Umschmeichelt,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Umweltschutz,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Unabhängigkeit,4.0,0.00023730422401518748,1.0,0.00010045203415369161,0.00013685218986149585
Unbeschwertheit,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
Unbreakable,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Unendlichkeit,2.0,0.00011865211200759374,1.0,0.00010045203415369161,1.8200077853902126e-05
Ungebundenheit,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Unisex,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
Unisexduft,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
United,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
Universum,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Unschuld,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Unsicherheit,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Untermalt,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
Unternehmen,7.0,0.0004152823920265781,8.0,0.0008036162732295329,-0.00038833388120295483
Unterstreiche,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Unterstreichen,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Untertön,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
Unterwäsche,14.0,0.0008305647840531562,16.0,0.0016072325464590658,-0.0007766677624059097
Unvollkommenheit,2.0,0.00011865211200759374,3.0,0.00030135610246107485,-0.0001827039904534811
Unvorhersehbarkeit,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Unwiderstehlichkeit,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Uomini-Bandarole,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Uomo,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
Urban,3.0,0.0001779781680113906,1.0,0.00010045203415369161,7.752613385769899e-05
Urlaubsflair,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Urlaubstag,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Ursprung,6.0,0.0003559563360227812,0.0,0.0,0.0003559563360227812
VANILLA,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
VANITEESE,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
VEDETTE,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
VICTRESSE,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
VIOLET,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
VIP,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Vanilla,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
VanillaDazu,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Vanille,92.0,0.005457997152349312,23.0,0.0023103967855349072,0.0031476003668144048
Vanille-Absolue,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Vanille-Marshmallow,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Vanille-Orchidee,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Vanilleakkorden,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Vanilleblume,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Vanillecrem,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Vanillekuch,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Vanillenot,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
Vanilleschot,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
Vaporisateur,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Variante,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Vater,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Vegan,5.0,0.00029663028001898433,2.0,0.00020090406830738323,9.57262117116011e-05
Veilchen,16.0,0.0009492168960607499,9.0,0.0009040683073832245,4.514858867752541e-05
Veilchen-Harz-Extrakt,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Veilchenblatt,3.0,0.0001779781680113906,2.0,0.00020090406830738323,-2.2925900295992624e-05
Veilchenblatt-Öl,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Veilchenblätter,1.0,5.932605600379687e-05,2.0,0.00020090406830738323,-0.00014157801230358635
Veilchenblättern,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
Veilchennot,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Velvet,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Verbindung,12.0,0.0007119126720455624,4.0,0.00040180813661476645,0.00031010453543079596
Verboten,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Verbundenheit,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Verdauungstrakt,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Veredelung,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Vereinigung,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Verfeinert,0.0,0.0,3.0,0.00030135610246107485,-0.00030135610246107485
Verführerin,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Verführerisch,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Verführerische,3.0,0.0001779781680113906,1.0,0.00010045203415369161,7.752613385769899e-05
Verführerisches,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Verführt,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Verführung,20.0,0.0011865211200759373,10.0,0.0010045203415369162,0.0001820007785390211
Verführungskraft,2.0,0.00011865211200759374,4.0,0.00040180813661476645,-0.0002831560246071727
Verführungskunst,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Vergangenheit,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
Verhängnis,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Verkörperung,4.0,0.00023730422401518748,0.0,0.0,0.00023730422401518748
Verlauf,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Verleihe,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Verlieben,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Verpackung,7.0,0.0004152823920265781,5.0,0.0005022601707684581,-8.697777874188003e-05
Verpackungsdesign,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
Verpflichtung,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Versace,2.0,0.00011865211200759374,1.0,0.00010045203415369161,1.8200077853902126e-05
Verschluss,4.0,0.00023730422401518748,8.0,0.0008036162732295329,-0.0005663120492143454
Verschlusskappe,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Verschmelz,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Verschmelzung,3.0,0.0001779781680113906,1.0,0.00010045203415369161,7.752613385769899e-05
Version,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Verspielt-leichte,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Verspieltheit,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Versprechen,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Verstand,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
Versuchung,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Vertraut,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Verwandlung,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Verwegen,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Verwegenheit,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Verwenden,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
Verwendung,1.0,5.932605600379687e-05,2.0,0.00020090406830738323,-0.00014157801230358635
Verzaubere,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Verzug,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Veränderung,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Vetiver,5.0,0.00029663028001898433,26.0,0.002611752887995982,-0.002315122607976998
Vetivergra,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Vetivergras,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
Vetivernote,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Vibe,4.0,0.00023730422401518748,3.0,0.00030135610246107485,-6.405187844588738e-05
Vibes,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
VibesDie,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Victory,0.0,0.0,4.0,0.00040180813661476645,-0.00040180813661476645
Vie,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Vielfalt,2.0,0.00011865211200759374,1.0,0.00010045203415369161,1.8200077853902126e-05
Vielfältigkeit,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Vielschichtig,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
Vierklang,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Villa,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Vintage,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Violet,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Violett,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Virginia,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
Vision,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Visionär,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Vita-Spirit,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Vitalisierendem,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Vitalität,3.0,0.0001779781680113906,1.0,0.00010045203415369161,7.752613385769899e-05
Vitamin,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Vodka,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Vollendung,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Vollkommenheit,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Voraussetzung,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Vorbild,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Vordergrund,3.0,0.0001779781680113906,0.0,0.0,0.0001779781680113906
Vorderseit,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Vorfreude,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
Vorgabe,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Vorgänger,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
Vorgänger-Duft,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Vorhang,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Vorreiter,0.0,0.0,3.0,0.00030135610246107485,-0.00030135610246107485
Vorschein,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Vorschrift,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Vorzug,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
W.,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
WACKEN,2.0,0.00011865211200759374,3.0,0.00030135610246107485,-0.0001827039904534811
WAIDMANN'S,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
WAIDMANNS,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
WITCH,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
WOMAN,9.0,0.0005339345040341718,0.0,0.0,0.0005339345040341718
WOW,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Wachheit,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Wachholder,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
Wachholderbeeer,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
Wachholderbeere,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
Wacholder,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
Wacholderbeere,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
Wahl,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Wahrheit,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Wahrzeichen,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Wald,0.0,0.0,3.0,0.00030135610246107485,-0.00030135610246107485
Waldbeer,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Walddüfte,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Waldnot,0.0,0.0,1.0,0.00010045203415369161,-0.00010045203415369161
Walk,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Wandel,1.0,5.932605600379687e-05,1.0,0.00010045203415369161,-4.1125978149894744e-05
Wanted,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
Warm,3.0,0.0001779781680113906,1.0,0.00010045203415369161,7.752613385769899e-05
Warm-cremig,2.0,0.00011865211200759374,0.0,0.0,0.00011865211200759374
Warme,2.0,0.00011865211200759374,2.0,0.00020090406830738323,-8.225195629978949e-05
Warmer,0.0,0.0,2.0,0.00020090406830738323,-0.00020090406830738323
Warmth,2.0,0.00011865211200759374,4.0,0.00040180813661476645,-0.0002831560246071727
Wasser,6.0,0.0003559563360227812,2.0,0.00020090406830738323,0.00015505226771539798
Wasserfall,1.0,5.932605600379687e-05,0.0,0.0,5.932605600379687e-05
Wasserlilie,6.0,0.0003559563360227812,0.0,0.0,0.0003559563360227812
