lemma,absolute_women,relative_women,absolute_men,relative_men,delta
fragment,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fragrance,1605.0,0.020814960834154694,676.0,0.022985379122747365,-0.002170418288592671
"fragrance),aqua",3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
"fragrance),aqua,(water),linalool",1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
"fragrance),ppg-26",1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fragrance)-glycerin,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fragrance-,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fragrance.\\,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fragrance.|take,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fragrance/,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
fragranceat,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fragranced,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
fragrances,6.0,7.781293769777455e-05,2.0,6.80040802448147e-05,9.808857452959857e-06
fragrancewhen,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fragrans,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fragrant,24.0,0.0003112517507910982,5.0,0.00017001020061203673,0.00014124155017906147
fragranță,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
fraiche,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
frais,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
frame,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
fran,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
france,24.0,0.0003112517507910982,15.0,0.0005100306018361102,-0.000198778851045012
franchise,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
francis,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
frangipani,18.0,0.00023343881309332364,0.0,0.0,0.00023343881309332364
frangipanier,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
frangipanigreen,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
frangipaniheart,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
frangrance,8.0,0.00010375058359703273,6.0,0.00020401224073444407,-0.00010026165713741133
frankincense,7.0,9.078176064740364e-05,8.0,0.0002720163209792588,-0.00018123456033185514
frankincese,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
françois,5.0,6.484411474814545e-05,0.0,0.0,6.484411474814545e-05
fraîche,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
fraîches,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
free,67.0,0.0008689111376251491,9.0,0.0003060183611016661,0.000562892776523483
free-,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
freedom,23.0,0.0002982829278414691,3.0,0.00010200612036722203,0.00019627680747424708
freely,4.0,5.187529179851637e-05,2.0,6.80040802448147e-05,-1.6128788446298327e-05
freemade,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
freesia,35.0,0.00045390880323701823,1.0,3.400204012240735e-05,0.0004199067631146109
freesiaheart,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
freezing,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
french,21.0,0.0002723452819422109,18.0,0.0006120367222033322,-0.0003396914402611213
frequency,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
frequent,37.0,0.0004798464491362764,15.0,0.0005100306018361102,-3.0184152699833837e-05
frequently,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fresca,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fresh,186.0,0.002412201068631011,103.0,0.0035022101326079567,-0.0010900090639769456
freshen,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
fresher,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
freshest,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
freshly,7.0,9.078176064740364e-05,1.0,3.400204012240735e-05,5.677972052499629e-05
freshness,57.0,0.0007392229081288582,49.0,0.0016660999659979599,-0.0009268770578691017
freshscent,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
fresh•,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
friend,4.0,5.187529179851637e-05,1.0,3.400204012240735e-05,1.787325167610902e-05
friendly,29.0,0.00037609586553924364,0.0,0.0,0.00037609586553924364
friendship,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
frisson,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
front,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
frost,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
frosted,3.0,3.8906468848887275e-05,6.0,0.00020401224073444407,-0.0001651057718855568
froth,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
froze,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fruit,57.0,0.0007392229081288582,18.0,0.0006120367222033322,0.000127186185925526
fruitiest,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fruitiness,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
fruits,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fruitskey,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
fruity,94.0,0.0012190693572651347,10.0,0.00034002040122407346,0.0008790489560410613
fruityawaken,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fruitytop,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fruitées,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fsc,14.0,0.00018156352129480727,0.0,0.0,0.00018156352129480727
fuchsia,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fugazzi,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
fuji,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
fullness,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
fully,3.0,3.8906468848887275e-05,3.0,0.00010200612036722203,-6.309965151833475e-05
fumé,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
fun,11.0,0.00014265705244592,0.0,0.0,0.00014265705244592
funfair,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
funnel,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
furfuracea,7.0,9.078176064740364e-05,4.0,0.0001360081604896294,-4.522639984222575e-05
furfural,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
furth,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
fuse,9.0,0.00011671940654666182,5.0,0.00017001020061203673,-5.329079406537491e-05
fusing,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
fusion,10.0,0.0001296882294962909,11.0,0.0003740224413464808,-0.00024433421185018987
future,4.0,5.187529179851637e-05,1.0,3.400204012240735e-05,1.787325167610902e-05
fw,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
fyi,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
für,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
g,1.0,1.2968822949629092e-05,4.0,0.0001360081604896294,-0.0001230393375400003
g993433,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
gabardine,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
gabbana,8.0,0.00010375058359703273,15.0,0.0005100306018361102,-0.0004062800182390775
gaby,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
gaiety,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
gain,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
galbaniflua,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
galbanum,5.0,6.484411474814545e-05,0.0,0.0,6.484411474814545e-05
galbanumnote,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
galben,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
game,1.0,1.2968822949629092e-05,6.0,0.00020401224073444407,-0.00019104341778481497
gamma,16.0,0.00020750116719406547,0.0,0.0,0.00020750116719406547
garde,13.0,0.0001685946983451782,3.0,0.00010200612036722203,6.658857797795617e-05
garden,77.0,0.00099859936712144,6.0,0.00020401224073444407,0.000794587126386996
gardenia,55.0,0.0007132852622296,0.0,0.0,0.0007132852622296
gardenia-,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
gardens,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
garlantezec,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
garment,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
garnet,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
gather,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
gathering,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
gaultier,14.0,0.00018156352129480727,19.0,0.0006460387623257396,-0.0004644752410309323
gaze,2.0,2.5937645899258183e-05,2.0,6.80040802448147e-05,-4.206643434555651e-05
gaïac,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
gel,7.0,9.078176064740364e-05,14.0,0.0004760285617137028,-0.0003852468010662992
gel.(sold,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
gel100ml,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
gelato,13.0,0.0001685946983451782,0.0,0.0,0.0001685946983451782
gelatotop,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
gelten,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
gem,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
gemstone,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
gen,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
gender,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
genderless,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
generation,20.0,0.0002593764589925818,3.0,0.00010200612036722203,0.0001573703386253598
generosity,3.0,3.8906468848887275e-05,2.0,6.80040802448147e-05,-2.909761139592742e-05
generous,13.0,0.0001685946983451782,8.0,0.0002720163209792588,-0.00010342162263408058
generously,19.0,0.00024640763604295276,4.0,0.0001360081604896294,0.00011039947555332338
genius,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
genre,1.0,1.2968822949629092e-05,2.0,6.80040802448147e-05,-5.50352572951856e-05
gentian,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
gentle,10.0,0.0001296882294962909,2.0,6.80040802448147e-05,6.168414925147621e-05
gentleman,1.0,1.2968822949629092e-05,35.0,0.0011900714042842571,-0.001177102581334628
gentlemenís,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
gently,17.0,0.00022046999014369457,5.0,0.00017001020061203673,5.045978953165784e-05
genuine,1.0,1.2968822949629092e-05,2.0,6.80040802448147e-05,-5.50352572951856e-05
genuinely,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
geographic,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
geometric,0.0,0.0,3.0,0.00010200612036722203,-0.00010200612036722203
geometrical,0.0,0.0,3.0,0.00010200612036722203,-0.00010200612036722203
geometry,1.0,1.2968822949629092e-05,2.0,6.80040802448147e-05,-5.50352572951856e-05
george,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
georges,8.0,0.00010375058359703273,0.0,0.0,0.00010375058359703273
geraniol,420.0,0.005446905638844218,181.0,0.006154369262155729,-0.0007074636233115111
geraniol-,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
"geraniol.""""this",0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
geraniol.\this,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
geraniol.this,3.0,3.8906468848887275e-05,7.0,0.0002380142808568514,-0.00019910781200796414
geraniolcette,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
geraniolthis,1.0,1.2968822949629092e-05,3.0,0.00010200612036722203,-8.903729741759295e-05
geranium,25.0,0.0003242205737407273,31.0,0.0010540632437946278,-0.0007298426700539005
geranyl,37.0,0.0004798464491362764,9.0,0.0003060183611016661,0.00017382808803461026
german,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
gesture,3.0,3.8906468848887275e-05,7.0,0.0002380142808568514,-0.00019910781200796414
get,5.0,6.484411474814545e-05,4.0,0.0001360081604896294,-7.116404574148394e-05
getaway,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
getter,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
gg,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
ghost,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
giant,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
gift,36.0,0.0004668776261866473,22.0,0.0007480448826929616,-0.0002811672565063143
giftset,2.0,2.5937645899258183e-05,3.0,0.00010200612036722203,-7.606847446796385e-05
gild,2.0,2.5937645899258183e-05,2.0,6.80040802448147e-05,-4.206643434555651e-05
gillotin,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
gillyflower,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
gin,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
gin.\\,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
ginger,39.0,0.0005057840950355346,25.0,0.0008500510030601836,-0.00034426690802464904
gingerbread,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
gingerheart,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
ginseng,0.0,0.0,3.0,0.00010200612036722203,-0.00010200612036722203
ginza,6.0,7.781293769777455e-05,0.0,0.0,7.781293769777455e-05
giorgio,6.0,7.781293769777455e-05,0.0,0.0,7.781293769777455e-05
girl,32.0,0.00041500233438813094,1.0,3.400204012240735e-05,0.0003810002942657236
givaudan,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
give,26.0,0.0003371893966903564,20.0,0.0006800408024481469,-0.0003428514057577905
givenchy,44.0,0.00057062820978368,30.0,0.0010200612036722204,-0.0004494329938885404
givrée,0.0,0.0,4.0,0.0001360081604896294,-0.0001360081604896294
giò,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
glabra,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
glacier,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
glamorous,5.0,6.484411474814545e-05,0.0,0.0,6.484411474814545e-05
glamour,10.0,0.0001296882294962909,1.0,3.400204012240735e-05,9.568618937388356e-05
glamourous,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
glance,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
glass,81.0,0.0010504746589199564,41.0,0.0013940836450187012,-0.0003436089860987448
glassmaker,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
glass³.,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
gleam,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
glicol,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
glide,5.0,6.484411474814545e-05,0.0,0.0,6.484411474814545e-05
glides,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
glimmer,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
glimpse,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
glisten,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
glitter,5.0,6.484411474814545e-05,0.0,0.0,6.484411474814545e-05
glittery,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
glitz,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
gloaming,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
global,4.0,5.187529179851637e-05,2.0,6.80040802448147e-05,-1.6128788446298327e-05
globalide,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
glory,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
glossier,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
glossy,2.0,2.5937645899258183e-05,2.0,6.80040802448147e-05,-4.206643434555651e-05
glove,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
glow,22.0,0.00028531410489184,5.0,0.00017001020061203673,0.00011530390427980328
glowy,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
glucose,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
glucoside,6.0,7.781293769777455e-05,0.0,0.0,7.781293769777455e-05
glutamate,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
gluten,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
glycereth-2,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
glycerides,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
glycerin,21.0,0.0002723452819422109,6.0,0.00020401224073444407,6.833304120776684e-05
glycerin.fiery,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
glycerin.mesmerise,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
glycerin.this,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
glycerine,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
glyceryl,0.0,0.0,5.0,0.00017001020061203673,-0.00017001020061203673
glycine,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
glycol,69.0,0.0008948487835244073,35.0,0.0011900714042842571,-0.0002952226207598498
glycyrrhiza,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
go,24.0,0.0003112517507910982,4.0,0.0001360081604896294,0.00017524359030146881
god,2.0,2.5937645899258183e-05,3.0,0.00010200612036722203,-7.606847446796385e-05
goddess,21.0,0.0002723452819422109,0.0,0.0,0.0002723452819422109
gogh,6.0,7.781293769777455e-05,0.0,0.0,7.781293769777455e-05
gold,50.0,0.0006484411474814546,22.0,0.0007480448826929616,-9.960373521150699e-05
golden,51.0,0.0006614099704310836,11.0,0.0003740224413464808,0.00028738752908460285
good,41.0,0.0005317217409347928,7.0,0.0002380142808568514,0.0002937074600779414
gorgeous,29.0,0.00037609586553924364,0.0,0.0,0.00037609586553924364
gourmand,57.0,0.0007392229081288582,4.0,0.0001360081604896294,0.0006032147476392289
gourmands,5.0,6.484411474814545e-05,1.0,3.400204012240735e-05,3.0842074625738105e-05
gourmands.†a,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
gourmandskey,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
gourmandtop,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
grace,10.0,0.0001296882294962909,0.0,0.0,0.0001296882294962909
graceful,12.0,0.0001556258753955491,0.0,0.0,0.0001556258753955491
gradient,3.0,3.8906468848887275e-05,4.0,0.0001360081604896294,-9.710169164074212e-05
gradually,4.0,5.187529179851637e-05,1.0,3.400204012240735e-05,1.787325167610902e-05
graduate,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
grain,8.0,0.00010375058359703273,0.0,0.0,0.00010375058359703273
granada,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
grand,3.0,3.8906468848887275e-05,2.0,6.80040802448147e-05,-2.909761139592742e-05
grandeur,1.0,1.2968822949629092e-05,2.0,6.80040802448147e-05,-5.50352572951856e-05
grandiflorum,10.0,0.0001296882294962909,1.0,3.400204012240735e-05,9.568618937388356e-05
granita,10.0,0.0001296882294962909,0.0,0.0,0.0001296882294962909
grape,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
grapefruit,21.0,0.0002723452819422109,21.0,0.0007140428425705543,-0.00044169756062834335
grapefruitneroliorange,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
grapevine,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
graphic,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
grasp,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
grass,6.0,7.781293769777455e-05,1.0,3.400204012240735e-05,4.3810897575367203e-05
grasse,20.0,0.0002593764589925818,1.0,3.400204012240735e-05,0.00022537441887017447
grassjasminetop,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
grassy,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
gratitude,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
graveolens,9.0,0.00011671940654666182,4.0,0.0001360081604896294,-1.928875394296757e-05
gravity,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
gray,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
great,12.0,0.0001556258753955491,4.0,0.0001360081604896294,1.9617714905919713e-05
greek,3.0,3.8906468848887275e-05,3.0,0.00010200612036722203,-6.309965151833475e-05
greeks,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
green,56.0,0.0007262540851792291,33.0,0.0011220673240394424,-0.00039581323886021336
greener,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
greenhouse,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
greenness,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
greens,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
greens.base,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
greet,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
grenade,0.0,0.0,3.0,0.00010200612036722203,-0.00010200612036722203
grey,6.0,7.781293769777455e-05,9.0,0.0003060183611016661,-0.00022820542340389158
griotte,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
grip,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
gripping,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
gris,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
grooming,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
grosgrain,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
ground,11.0,0.00014265705244592,5.0,0.00017001020061203673,-2.7353148166116726e-05
grounded,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
grounding,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
grove,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
grow,8.0,0.00010375058359703273,3.0,0.00010200612036722203,1.7444632298106998e-06
guaiac,2.0,2.5937645899258183e-05,3.0,0.00010200612036722203,-7.606847446796385e-05
guaiacwood,4.0,5.187529179851637e-05,1.0,3.400204012240735e-05,1.787325167610902e-05
guaica,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
guar,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
guarantee,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
guard,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
guatemala,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
guava,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
guavaheart,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
gucci,222.0,0.0028790786948176585,20.0,0.0006800408024481469,0.0021990378923695117
guerlain,122.0,0.0015821963998547493,32.0,0.001088065283917035,0.0004941311159377142
guerlinade,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
guidance,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
guide,6.0,7.781293769777455e-05,3.0,0.00010200612036722203,-2.4193182669447484e-05
guidelines\.,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
guilloché,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
guilty,17.0,0.00022046999014369457,13.0,0.0004420265215912955,-0.0002215565314476009
guiltynotguilty,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
guinea,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
guisset,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
gum,7.0,9.078176064740364e-05,1.0,3.400204012240735e-05,5.677972052499629e-05
gun,9.0,0.00011671940654666182,0.0,0.0,0.00011671940654666182
gunmetal,0.0,0.0,3.0,0.00010200612036722203,-0.00010200612036722203
gush,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
guy,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
gwp,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
gyllenhaal,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
géraniol,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
güncel,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
güncellenmektedir,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
h,0.0,0.0,4.0,0.0001360081604896294,-0.0001360081604896294
h24,0.0,0.0,13.0,0.0004420265215912955,-0.0004420265215912955
habanero,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
habanolide,6.0,7.781293769777455e-05,0.0,0.0,7.781293769777455e-05
habit,0.0,0.0,21.0,0.0007140428425705543,-0.0007140428425705543
hair,52.0,0.0006743787933807128,4.0,0.0001360081604896294,0.0005383706328910834
hairbrush,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
haircare,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
haiti,3.0,3.8906468848887275e-05,6.0,0.00020401224073444407,-0.0001651057718855568
haiti)-base,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
haitian,2.0,2.5937645899258183e-05,11.0,0.0003740224413464808,-0.0003480847954472226
half,4.0,5.187529179851637e-05,3.0,0.00010200612036722203,-5.013082856870567e-05
halfeti,0.0,0.0,3.0,0.00010200612036722203,-0.00010200612036722203
hallmark,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
halo,11.0,0.00014265705244592,0.0,0.0,0.00014265705244592
hamamelis,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
hanami,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
